video_id,video_name,bitrate,codec,fps,resolution,time,format,duration,file_size,file_path
n_553,🐈‍⬛ Catfight 🎬 Teenage Gang Debs #crime #vintagemovie #classics #gang #pandilleros [-diEBq4WSWU].mp4,1571,h264,25.0,720x1280,1760414084.78168,mp4,15.046531,2885,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\🐈‍⬛ Catfight 🎬 Teenage Gang Debs #crime #vintagemovie #classics #gang #pandilleros [-diEBq4WSWU].mp4
n_554,🔥 Free Fight in a School Script ｜ Full Showcase & Gameplay!＂ [3igtYX-tHgg].mp4,3188,h264,30.0,1920x1080,1760414088.4761927,mp4,63.227937,24612,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\🔥 Free Fight in a School Script ｜ Full Showcase & Gameplay!＂ [3igtYX-tHgg].mp4
n_555,🔥 Hsin Oyen’s Ultimate Fight Moments! ⚔️😱#shorts #cat #aicat #hsin_oyen  #funnyanimal [h3IusKBqzcs].mp4,2225,h264,30.0,720x1280,1760414085.8076732,mp4,20.897959,5677,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\🔥 Hsin Oyen’s Ultimate Fight Moments! ⚔️😱#shorts #cat #aicat #hsin_oyen  #funnyanimal [h3IusKBqzcs].mp4
n_556,🔥2022 Amazing Fight Video ｜ Shoot and Edit Cinametic Video ｜ @realtechtopic [Xf8mI0MTabE].mp4,4813,h264,30.0,1920x1080,1760414084.6720035,mp4,14.303492,8404,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\🔥2022 Amazing Fight Video ｜ Shoot and Edit Cinametic Video ｜ @realtechtopic [Xf8mI0MTabE].mp4
n_557,🔥2023 Amazing Action Fight Video ｜ How To make Action Fight Video ｜｜ kinemaster ｜ [Lf0QL5cTpuA].mp4,4228,h264,30.0,1920x1080,1760414089.7110152,mp4,57.631927,29751,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\🔥2023 Amazing Action Fight Video ｜ How To make Action Fight Video ｜｜ kinemaster ｜ [Lf0QL5cTpuA].mp4
n_558,🔥2023 Best Action Fight Video ｜｜ Amazing Fighting Video ｜｜ How To Shoot And Edit Fight Video [sM8xf6B9ZUo].mp4,4814,h264,30.0,1920x1080,1760414090.1729426,mp4,85.704853,50368,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\🔥2023 Best Action Fight Video ｜｜ Amazing Fighting Video ｜｜ How To Shoot And Edit Fight Video [sM8xf6B9ZUo].mp4
n_559,🔥Action Fight Video ｜ How To Shoot And Edit Fight Video ｜ Fight Video Kese Banaye ｜ Tutorial [v6ZzCjY4bBQ].mp4,2064,h264,30.0,1280x720,1760414088.0423207,mp4,64.063855,16141,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\🔥Action Fight Video ｜ How To Shoot And Edit Fight Video ｜ Fight Video Kese Banaye ｜ Tutorial [v6ZzCjY4bBQ].mp4
n_560,🔥His EXACT prediction 🥊 #staytough #stayfocused #inspiration #joerogan #connormcgregor #josealdo [Jxnlw258iwo].mp4,3262,av1,60.0,1080x1920,1760414085.087372,mp4,22.082177,8794,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\🔥His EXACT prediction 🥊 #staytough #stayfocused #inspiration #joerogan #connormcgregor #josealdo [Jxnlw258iwo].mp4
n_561,🔥Reaction College students among 🙅 #motivation #movieclip #studentlife #students #funny #college #yt [RvICvmR-Pd4].mp4,821,av1,60.0,720x720,1760414088.845204,mp4,59.652063,5978,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\🔥Reaction College students among 🙅 #motivation #movieclip #studentlife #students #funny #college #yt [RvICvmR-Pd4].mp4
n_562,"🔥👑The King of New York, 6ix9ine on Shocking Truth about Street Violence You Won_t Believe ft. 🔥 👑 [tf6_nbNbbfE].mp4",1157,h264,23.976023976023978,608x1080,1760414086.986174,mp4,47.508027,6712,"D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\🔥👑The King of New York, 6ix9ine on Shocking Truth about Street Violence You Won_t Believe ft. 🔥 👑 [tf6_nbNbbfE].mp4"
n_563,🔴 “바지 벗어봐” 초2가 장애 친구에게 시킨 말…창원 충격 사건 #썰채널 #이슈 #뉴스 [bo349IM9Sis].mp4,1039,av1,30.0,1080x1920,1760414084.7149844,mp4,33.436735,4240,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\🔴 “바지 벗어봐” 초2가 장애 친구에게 시킨 말…창원 충격 사건 #썰채널 #이슈 #뉴스 [bo349IM9Sis].mp4
n_564,😂😂😂 #roblox #Fightinschool #Viral #trendingshorts [72ZR8QMmwjs].mp4,6135,h264,59.90445859872611,1080x1920,1760414088.8803382,mp4,10.518639,7878,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\😂😂😂 #roblox #Fightinschool #Viral #trendingshorts [72ZR8QMmwjs].mp4
n_565,😭🤣#funny #fight #cats #Gangland #gangfights [_ir8R3cmzZs].mp4,1519,h264,30.0,720x1280,1760414085.765661,mp4,37.291247,6916,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\😭🤣#funny #fight #cats #Gangland #gangfights [_ir8R3cmzZs].mp4
n_566,"🚨 Tragic Shooting at Georgia High School： At Least 4 Dead, 9 Injured 💔 [BH4XWtvlIys].mp4",2935,h264,30.0,1920x1080,1760414089.748751,mp4,60.441542,21657,"D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\🚨 Tragic Shooting at Georgia High School： At Least 4 Dead, 9 Injured 💔 [BH4XWtvlIys].mp4"
n_567,🚨#1 Block For STREET FIGHTS! Don’t Get Knocked Out!!! #mmaskills #fightskills #streetfight #ko #mma [M_Xmt33vHP4].mp4,1074,av1,30.0,720x1280,1760414088.3339531,mp4,59.234104,7772,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\🚨#1 Block For STREET FIGHTS! Don’t Get Knocked Out!!! #mmaskills #fightskills #streetfight #ko #mma [M_Xmt33vHP4].mp4
n_568,🛣️🚕🛵सड़क सुरक्षा सप्‍ताह वीर लोरिक इंटर कॉलेज #college #collagedays #collagelife #students [__JhW9VZiX0].mp4,4207,h264,30.0,1920x1080,1760414087.625084,mp4,75.627392,38844,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\🛣️🚕🛵सड़क सुरक्षा सप्‍ताह वीर लोरिक इंटर कॉलेज #college #collagedays #collagelife #students [__JhW9VZiX0].mp4
n_569,🤠👊🍃#TheBrawlyn #brawls #Brawlyn #shortvideoviral [pxXvXNlByug].mp4,1804,h264,30.0,1080x1920,1760414084.6673453,mp4,18.529524,4082,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\🤠👊🍃#TheBrawlyn #brawls #Brawlyn #shortvideoviral [pxXvXNlByug].mp4
n_570,🤯Fighter Mom 🤩 #story #shorts #cat #mom #ytshorts #short #animation #music [twXK-nl6l-A].mp4,621,h264,30.0,720x1280,1760414085.689225,mp4,32.670476,2476,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\🤯Fighter Mom 🤩 #story #shorts #cat #mom #ytshorts #short #animation #music [twXK-nl6l-A].mp4
n_571,🥊 Best Beta Boxing Moments🥶#shorts [ff8S9pMj8aw].mp4,747,av1,30.0,1080x1920,1760414085.241929,mp4,77.693968,7089,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\🥊 Best Beta Boxing Moments🥶#shorts [ff8S9pMj8aw].mp4
n_572,🥷 killer⧹Epic School Fight! Boys vs Girls Battle ｜ Sakura School Simulator ｜ MR.MM＂ [pSV9ETPK0-M].mp4,2129,av1,30.0,1080x1920,1760414085.6147597,mp4,49.017324,12742,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\🥷 killer⧹Epic School Fight! Boys vs Girls Battle ｜ Sakura School Simulator ｜ MR.MM＂ [pSV9ETPK0-M].mp4
n_573,🦛🐊Hippo vs Crocodile： Real Fight for Survival #crocodile #hippo #animals #shortsfeed [9sJPRw1H3og].mp4,1827,av1,30.0,1080x1920,1760414084.3518689,mp4,8.057324,1797,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\🦛🐊Hippo vs Crocodile： Real Fight for Survival #crocodile #hippo #animals #shortsfeed [9sJPRw1H3og].mp4
n_574,＂Haider ne LIVE Rajab Butt ki Fight ka Sab bta diya!#rajabfamily #haiderlive #tiktoklive #fightleak [Mp2qFo0Q2Ps].mp4,595,h264,30.0,576x972,1760414085.5419748,mp4,7.035646,511,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\＂Haider ne LIVE Rajab Butt ki Fight ka Sab bta diya!#rajabfamily #haiderlive #tiktoklive #fightleak [Mp2qFo0Q2Ps].mp4
n_575,＂Shehbaz vs Modi Fight in Classroom! 😂📚 ｜ Trump Tries to Stop Them ｜ Political Comedy Skit＂ [1Mvs8SsOam0].mp4,961,av1,30.0,1080x1600,1760414084.353904,mp4,14.883991,1746,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\＂Shehbaz vs Modi Fight in Classroom! 😂📚 ｜ Trump Tries to Stop Them ｜ Political Comedy Skit＂ [1Mvs8SsOam0].mp4
n_576,＂That_s Right 🗿＂ - Fight Club Edit ｜ Funk Sigilo (Slowed & Reverb) [0RZ_dFw1J4E].mp4,8702,av1,60.0,2160x2400,1760414089.576969,mp4,21.246259,22571,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\＂That_s Right 🗿＂ - Fight Club Edit ｜ Funk Sigilo (Slowed & Reverb) [0RZ_dFw1J4E].mp4
n_577,＂Unbelievable Showdown! Epic Street Fight Compilation that Shocked the Internet!＂ [DluqbA917Lc].mp4,1514,av1,30.0,1080x1920,1760414084.4079096,mp4,16.997007,3141,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\＂Unbelievable Showdown! Epic Street Fight Compilation that Shocked the Internet!＂ [DluqbA917Lc].mp4
n_578,＂राइडर के साथ हुआ बड़ा हादसा 😱 ｜ मारपीट LIVE कैमरे में कैदCrazy ZX10R Rider ne NINJA H2 ko hara [YUWlx_x-jWI].mp4,1715,h264,30.0,1252x720,1760414085.647464,mp4,25.49551,5339,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\＂राइडर के साथ हुआ बड़ा हादसा 😱 ｜ मारपीट LIVE कैमरे में कैदCrazy ZX10R Rider ne NINJA H2 ko hara [YUWlx_x-jWI].mp4
v_1,#1 #goldmedal #8yearoldkid #juijitsu #juijitsucompetition ￼#sports #subscribetomychannel #fighttime [TKOH1gzS5cQ].mp4,5088,h264,60.0,1080x1920,1760414084.0688634,mp4,40.333061,25054,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\#1 #goldmedal #8yearoldkid #juijitsu #juijitsucompetition ￼#sports #subscribetomychannel #fighttime [TKOH1gzS5cQ].mp4
v_2,#action fight video #viralvideo [oJ7a95l6HaU].mp4,4655,h264,30.0,1080x1910,1760414084.1196966,mp4,17.577506,9988,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\#action fight video #viralvideo [oJ7a95l6HaU].mp4
v_3,#boxing #lionsdenfightclub #fitness #fightlife #mma #martialarts #ufc #combatsports #fighthing #love [xqOTL2ILaF4].mp4,4560,h264,30.0,1080x1920,1760414082.2400794,mp4,10.959819,6101,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\#boxing #lionsdenfightclub #fitness #fightlife #mma #martialarts #ufc #combatsports #fighthing #love [xqOTL2ILaF4].mp4
v_4,#cobrakai #highschoolfight#migueldiaz #goviral #edit #1v1 @cobrakai [NBqktq8HPG8].mp4,1144,av1,60.0,1080x1920,1760414082.6652024,mp4,25.959909,3627,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\#cobrakai #highschoolfight#migueldiaz #goviral #edit #1v1 @cobrakai [NBqktq8HPG8].mp4
v_5,#fight video সবাই সাপোর্ট ও সাবস্ক্রাইব করবেন 🇧🇩🇧🇩 [3drYzfhf10M].mp4,1749,h264,25.0,1178x720,1760414082.2204692,mp4,17.229206,3680,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\#fight video সবাই সাপোর্ট ও সাবস্ক্রাইব করবেন 🇧🇩🇧🇩 [3drYzfhf10M].mp4
v_6,#fighttrend #hottrend #bắttrend #trend2025 #viralwrestling #wrestlingshow #birds #funk #gaming #hit [CEtd-fwYEH8].mp4,2098,h264,30.0,720x1280,1760414082.4476814,mp4,5.851429,1498,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\#fighttrend #hottrend #bắttrend #trend2025 #viralwrestling #wrestlingshow #birds #funk #gaming #hit [CEtd-fwYEH8].mp4
v_7,#fighttrend #hottrend #bắttrend #trend2025 #viralwrestling #wrestlingshow #birds #gaming #funk #hit [YGqya7H2G9w].mp4,1729,h264,30.0,720x1280,1760414083.553485,mp4,10.19356,2152,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\#fighttrend #hottrend #bắttrend #trend2025 #viralwrestling #wrestlingshow #birds #gaming #funk #hit [YGqya7H2G9w].mp4
v_8,#foryou #fight #gangfight #nepali #bheda #fullvideo #shorts #nepaliktmrider #goviral #motovlog #fyp [M1sRR2MvSsk].mp4,2170,h264,29.97002997002997,720x1280,1760414084.212191,mp4,23.916553,6336,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\#foryou #fight #gangfight #nepali #bheda #fullvideo #shorts #nepaliktmrider #goviral #motovlog #fyp [M1sRR2MvSsk].mp4
v_9,#fypyoutube #1v1 #roblox #fightinschool [H9xqnKMpGyo].mp4,3120,h264,59.87014428412875,720x1280,1760414082.346227,mp4,14.698231,5599,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\#fypyoutube #1v1 #roblox #fightinschool [H9xqnKMpGyo].mp4
v_10,#fypyoutube #roblox #fightinschool  #1v1 [A98X8nWEHKg].mp4,5483,h264,59.869,1080x1920,1760414082.449188,mp4,14.605351,9776,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\#fypyoutube #roblox #fightinschool  #1v1 [A98X8nWEHKg].mp4
v_11,#gaming #live #gta5 #gtaonline #gangfight #fight #viral #video #game #trending [YJjS6j8WVtU].mp4,1297,h264,30.0,720x1280,1760414083.2345414,mp4,60.046803,9513,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\#gaming #live #gta5 #gtaonline #gangfight #fight #viral #video #game #trending [YJjS6j8WVtU].mp4
v_12,#MixedWrestling #HotTrend #ViralWrestling #FightTrend #WrestlingShow #HotRing #BắtTrendNhanh [5GzkDZYhuzU].mp4,2138,h264,30.0,720x1280,1760414082.009449,mp4,11.633197,3037,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\#MixedWrestling #HotTrend #ViralWrestling #FightTrend #WrestlingShow #HotRing #BắtTrendNhanh [5GzkDZYhuzU].mp4
v_13,#motivation #boxing #mma #fightlife #fitness #grind #discipline [LM9BI_BNBpA].mp4,1708,av1,30.0,1080x1920,1760414084.0138645,mp4,18.181224,3792,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\#motivation #boxing #mma #fightlife #fitness #grind #discipline [LM9BI_BNBpA].mp4
v_14,#peekaboo #boxing #miketyson #explosive #box #fighting #fightlife #fightvideos#padswork [dpNVU0HfdHs].mp4,2269,h264,30.0,720x1280,1760414083.2239394,mp4,5.897868,1634,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\#peekaboo #boxing #miketyson #explosive #box #fighting #fightlife #fightvideos#padswork [dpNVU0HfdHs].mp4
v_15,#school #highschoolfight #funny #comedyvideos #memes #nothingimposibleinthisworld #funnyshorts #real [v7SF1s25RnU].mp4,1827,h264,30.0,720x1280,1760414082.410001,mp4,6.687347,1491,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\#school #highschoolfight #funny #comedyvideos #memes #nothingimposibleinthisworld #funnyshorts #real [v7SF1s25RnU].mp4
v_16,#schoolfights [i0JQuiuXsTc].mp4,4189,h264,29.655,1080x1920,1760414082.3088808,mp4,12.678095,6483,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\#schoolfights [i0JQuiuXsTc].mp4
v_17,#short  . powerfull Lock Simple idea [CTXOXB5o3fU].mp4,690,h264,30.0,608x1080,1760414082.408882,mp4,17.856145,1504,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\#short  . powerfull Lock Simple idea [CTXOXB5o3fU].mp4
v_18,#short . Danger kick [dRq7gUH4q8c].mp4,739,h264,30.0,608x1080,1760414082.6255214,mp4,22.337596,2016,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\#short . Danger kick [dRq7gUH4q8c].mp4
v_19,#Strowman throws #Nash from the top! #streetbrawl #wwe2k22 #karrregamers [xDAJbC5dT7o].mp4,1559,h264,59.94005994005994,720x1280,1760414082.252604,mp4,10.704399,2037,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\#Strowman throws #Nash from the top! #streetbrawl #wwe2k22 #karrregamers [xDAJbC5dT7o].mp4
